VA1,VM1,Sigma1,PM1,VA2,VM2,Sigma2,PM2,StatisticDataT2,L2
0.325397044,0.44589889,1.719459891,279,4.657058239,4.986610413,5.207592487,147,0.051996946,243.1799927
0.325047225,0.443988532,1.659999609,280,4.678890705,5.000012875,4.67890501,135,0.051000118,239.5199585
0.324995607,0.442875504,1.663380027,278,4.68987751,5.014941216,4.650799274,149,0.051000118,240.1199951
0.325094044,0.443344772,1.664670229,278,4.689605236,4.989820004,4.639071941,152,0.051002026,240.1100464
0.325000226,0.443350047,1.678681374,274,4.681068897,5.036401272,5.647253036,138,0.050999165,239.6599731
0.325153351,0.443607807,1.65896666,277,4.675509453,5.008183956,5.349483967,142,0.050996065,239.3599854
0.325095236,0.446080148,1.654434204,276,4.681492805,4.996713161,5.016961098,141,0.051003933,239.6600342
0.324971348,0.442707807,1.670081496,276,4.676981926,5.036792755,5.539333344,138,0.05099988,239.4499512
0.324993998,0.443311274,1.664686084,278,4.66651535,5.001788139,5.218015194,140,0.051000118,238.9099731
0.325516075,0.450031012,1.722561479,279,4.655982494,4.988484383,5.513104439,137,0.05099988,238.3600464
0.325502813,0.443340063,1.708726525,279,4.666144371,5.016697884,5.360454082,134,0.051000834,238.9100342
0.325074106,0.440583289,1.664743423,279,4.674903393,5.010036945,5.039157391,147,0.050998926,239.3299561
0.324997663,0.44003436,1.653486609,278,4.675429821,5.006667137,5.010755539,148,0.050996065,239.3300171
0.32504335,0.443461299,1.669594049,279,4.667029858,4.984631062,5.046028137,134,0.051002026,238.9100342
0.325070381,0.443473846,1.663290977,279,4.660657406,5.002928257,5.640028954,134,0.052004099,243.3899536
0.325108379,0.443200469,1.665712953,279,4.665646553,5.010130405,4.878740788,139,0.051001072,238.8400269
0.325178415,0.44390738,1.668477058,277,4.660879135,5.030172825,5.89942646,138,0.052000046,243.3800049
0.325120151,0.44667384,1.667616487,279,4.656458378,5.005078316,5.535461426,144,0.052000046,243.1599731
0.325130224,0.446660489,1.667905807,278,4.667713642,5.013183594,5.532585621,141,0.052000046,243.7600098
0.324959338,0.439535826,1.655580521,279,4.683076859,4.985153675,4.83420372,146,0.051000118,239.7600098
0.325030208,0.440000176,1.651817679,279,4.67825222,4.984961987,4.858816147,154,0.05099678,239.4899902
0.325478375,0.446660489,1.715631604,279,4.678963661,5.00660038,5.292251587,152,0.05099988,239.5800171
0.325007677,0.439428747,1.661011457,279,4.693954468,5.023337841,5.030280113,150,0.051000834,240.3400269
0.325069964,0.440135419,1.650579691,279,4.687283039,4.993363857,4.744675159,148,0.051002979,239.960022
0.32507655,0.439407527,1.662279963,277,4.691709518,4.990089893,4.709115505,144,0.050997019,240.1900024
0.325208217,0.443326056,1.66047895,277,4.692690372,5.020021439,4.53738308,148,0.051003933,240.25
0.325009942,0.450455546,1.66556704,278,4.686028004,5.006717205,4.774963856,147,0.051003933,239.9199829
0.324974835,0.439388454,1.660209656,278,4.682058334,4.986722946,4.644637585,153,0.051000118,239.7000122
0.3250947,0.44334051,1.664013028,279,4.699690342,5.001699924,4.824727535,147,0.050996065,240.6199951
0.325062186,0.443190902,1.652112842,279,4.693718433,5.020137787,4.950536251,151,0.05099988,240.2999878
0.325176179,0.443315268,1.663108468,275,4.668505669,4.965086937,4.537008762,147,0.051000118,238.9699707
0.325116545,0.440572351,1.66264236,279,4.684182167,4.991477013,4.709584236,148,0.051000118,239.8099976
0.325073004,0.443326056,1.664591074,277,4.683736324,4.983399868,4.616481304,150,0.051001072,239.789978
0.325068921,0.443337828,1.660462737,278,4.685407639,5.00500679,4.741058826,155,0.051002979,239.8900146
0.325040311,0.439393759,1.664448977,278,4.689896107,4.991610527,4.784060001,152,0.051001072,240.1199951
0.325008214,0.43680656,1.66182971,278,4.694250107,4.990026951,4.967173576,156,0.050997972,240.3299561
0.325008214,0.439382046,1.664406061,278,4.680819035,4.98984766,4.66945076,155,0.050996065,239.6099854
0.325102657,0.443187714,1.667542934,277,4.700284004,5.016803265,4.879129887,160,0.05099988,240.6700439
0.325051129,0.433475941,1.656067967,278,4.664638996,4.989910126,5.099866867,140,0.051000118,238.7900391
0.325029761,0.439999372,1.659551024,278,4.643731594,5.006842136,5.858593464,135,0.051999807,242.460022
0.325007588,0.43333751,1.660639882,278,4.661791325,4.979626179,5.098097324,135,0.051000118,238.6400146
0.325019479,0.440142602,1.65832448,279,4.661217213,4.983701229,5.163041592,143,0.051002026,238.6099854
0.32517913,0.443334043,1.679036498,278,4.65093565,4.998607159,5.493071079,134,0.052002907,242.8399658
0.325184762,0.449850738,1.668019414,278,4.653060436,5.013319969,5.657018661,140,0.052000999,242.9699707
0.325138897,0.439390957,1.669395447,273,4.674852371,4.996770382,4.918858051,136,0.050996065,239.2999878
0.325154752,0.440000176,1.669813037,278,4.655425549,4.986731052,4.880534649,143,0.051003933,238.2999878
0.325040013,0.439817935,1.66760838,277,4.667915821,4.980029583,5.09807539,140,0.051000118,238.9500122
0.32509467,0.440000176,1.664532781,277,4.667590141,4.990030766,4.980436325,146,0.050997019,238.9399414
0.325194418,0.450000048,1.68158865,277,4.675860882,5.005268574,5.2260499,146,0.05099988,239.3800049
0.325192392,0.443326056,1.67912662,275,4.681904316,5.015241623,5.336223125,137,0.050994158,239.6799927
0.325163901,0.440389395,1.67466712,277,4.675270081,5.014919281,5.143297672,140,0.051000118,239.3400269
0.325153857,0.443626791,1.673433304,277,4.677663803,5.009718895,5.047393799,142,0.051004887,239.4800415
0.325261265,0.446085274,1.68019855,274,4.679639816,5.012075424,5.317991734,142,0.050994158,239.5700073
0.325091034,0.446489781,1.690159202,275,4.684033871,5.006877899,5.261365414,147,0.050993204,239.7999878
0.325046957,0.436805964,1.670491338,278,4.676644802,5.000065804,4.814298153,138,0.051000118,239.3699951
0.325068265,0.436663359,1.666500688,278,4.671055794,4.983530998,4.827677727,147,0.050993204,239.1199951
0.325163335,0.443757802,1.682560205,276,4.68542099,5.005019188,4.985383511,146,0.050999165,239.8600464
0.32512635,0.436655611,1.671555758,279,4.681586266,4.990064621,4.697742462,151,0.050992966,239.6500244
0.32522583,0.446065307,1.676747561,275,4.684542656,5.002016068,5.141973495,150,0.050992966,239.8099976
0.325341731,0.437246501,1.665719986,278,4.633411884,4.966741085,5.006142139,135,0.052000046,241.8599854
0.325490296,0.440539598,1.684936762,279,4.631953716,4.961620808,4.939369678,135,0.051005125,237.0499878
0.325521678,0.453333348,1.675535917,280,4.622041225,4.97655344,5.546159267,128,0.052000046,241.2900391
0.325542063,0.447246253,1.672610521,279,4.646770954,4.98664093,5.047387123,138,0.05099988,237.8200073
0.325439006,0.443897218,1.672774434,279,4.648490906,4.97347641,4.672165871,140,0.05099988,237.9100342
0.325505525,0.439982414,1.676448464,276,4.671096802,4.983229637,4.581124306,134,0.050997972,239.0700073
0.325616568,0.442768872,1.668610692,279,4.6703372,4.966578007,4.425289631,147,0.051003933,239.0499878
0.325620264,0.449350834,1.675895929,278,4.666350365,4.963284969,4.38541317,147,0.051001787,238.8399658
0.324879348,0.443325251,1.708672285,278,4.649503231,4.980387688,5.332557201,150,0.052000046,242.8299561
0.324829429,0.446043015,1.707956791,279,4.648620129,4.989976883,5.619466305,147,0.052000046,242.7800293
0.324845701,0.446223974,1.695778012,279,4.637362957,5.00664854,5.882331848,131,0.051995993,242.1400146
0.324977726,0.452690542,1.71840632,278,4.622813225,4.983434677,5.919519901,136,0.052000046,241.3699951
0.325095594,0.442725778,1.72763145,273,4.65346241,4.978373051,4.877135754,146,0.050997019,238.1899414
0.324938476,0.439998597,1.699807525,280,4.639508247,4.973363876,5.186742783,138,0.05099988,237.460022
0.324937671,0.440176457,1.703010798,280,4.649652958,4.986639977,5.10204792,145,0.050997019,238.0100098
0.32508266,0.450149268,1.718295932,278,4.659822941,4.986649513,5.371565819,140,0.05099988,238.5899658
0.325113565,0.452704012,1.720442772,279,4.618538857,4.986854553,6.334515572,130,0.052000046,241.1300049
0.325133711,0.443371177,1.702291131,279,4.626902103,4.986959457,6.015599728,135,0.051999807,241.5800171
0.325074106,0.446569324,1.726524353,276,4.652431965,5.005023956,5.568937302,133,0.050997019,238.1600342
0.325061888,0.440000176,1.708076596,279,4.656342983,4.984752655,5.112034798,145,0.051002979,238.3800049
0.325180739,0.453171074,1.704112768,277,4.657845974,4.983401775,5.151642323,146,0.050997019,238.4500122
0.325089425,0.453936875,1.709302187,277,4.657546043,4.986641407,5.395413399,143,0.051003933,238.4599609
0.325244427,0.446084201,1.70723927,279,4.664092541,4.986748219,5.231450081,147,0.050997972,238.7799683
0.325109452,0.443367004,1.712270379,278,4.636406422,4.991854668,5.86309576,137,0.052000046,242.1099854
0.325228035,0.450034678,1.717518926,277,4.651563644,4.999846935,6.056319237,140,0.052002192,242.9400024
0.325130612,0.439986467,1.703943968,280,4.638158321,4.990095615,5.621198177,142,0.052000999,242.1900024
0.325304419,0.452702314,1.719501138,278,4.650777817,4.986908913,5.242656708,137,0.050996065,238.0599976
0.325369984,0.450175405,1.711455584,279,4.664702415,4.983355522,4.832509995,145,0.051000118,238.789978
0.325275213,0.447269738,1.710108161,279,4.653708458,5.000178337,5.210182667,141,0.05099988,238.2399902
0.325191855,0.443185508,1.715747833,278,4.672197819,4.99007082,5.105331421,150,0.05099988,239.2200317
0.325424701,0.450000495,1.722045183,279,4.645599365,4.975179672,5.800847054,139,0.0519979,242.5900269
0.325359404,0.443372518,1.719141722,278,4.638816357,4.983024597,5.618050575,142,0.052004099,242.2299805
0.325251281,0.446071029,1.712925673,277,4.669218063,5.010128975,5.230945587,141,0.051000118,239.0700073
0.325363666,0.449581414,1.716427088,277,4.673322678,5.000518322,5.248370647,144,0.05099988,239.2600098
0.324929416,0.446663678,1.66470027,275,4.674739361,5.016730785,5.005103588,143,0.05099988,239.3200073
0.325202286,0.44378835,1.717238784,277,4.666935921,4.990094662,5.086847782,149,0.051000118,238.9299927
0.325160444,0.440003932,1.70730269,280,4.675130367,5.003302097,4.965312481,152,0.051006079,239.3799438
0.325392276,0.446812451,1.720106363,277,4.650198936,5.00184679,5.731155396,142,0.052000046,242.8399658
0.325478703,0.449367195,1.720523357,279,4.658613205,4.990000725,5.557774067,149,0.052000046,243.2900391
0.325273633,0.449978083,1.721781015,278,4.668663025,5.00178957,5.075175285,143,0.051003218,239.0100098
0.325240403,0.443318933,1.718001723,278,4.665556908,4.988111973,5.097495556,147,0.051002026,238.8900146
0.32540375,0.453333348,1.719086409,276,4.673457623,4.985219479,5.223008156,149,0.050999165,239.2700195
0.325435489,0.446800441,1.730882049,278,4.646081924,4.978490353,5.693037033,142,0.051995993,242.5999756
0.325414449,0.44999972,1.722412229,278,4.674050331,5.003299713,5.260224819,152,0.050996065,239.289978
0.325313002,0.440000176,1.712410212,278,4.665605545,4.966288567,5.036464214,143,0.051000118,238.8599854
0.32512325,0.44045949,1.703645706,278,4.665646076,4.996627808,5.319395065,138,0.051005125,238.8999634
0.325185418,0.452542007,1.735480189,277,4.662970066,4.998235226,5.161850452,134,0.050995827,238.7000122
0.32545203,0.44652456,1.724742889,278,4.639023781,4.996626854,6.049683571,130,0.051995993,242.2299805
0.32516405,0.442925543,1.722302437,277,4.659739494,5.010204315,5.804237366,135,0.051003933,238.5900269
0.325214893,0.443479419,1.713705182,278,4.620510578,4.976651192,6.368000031,126,0.052000046,241.2399902
0.325234532,0.446078807,1.726459384,276,4.672369003,5.024902344,5.946612835,133,0.051003933,239.2600098
0.325360149,0.44999972,1.715868473,278,4.645177841,4.989935875,5.781485081,138,0.050996065,237.8099976
0.325456113,0.44938767,1.716605783,278,4.665749073,4.996687412,5.528115273,142,0.051001072,238.8999634
0.325483829,0.450034678,1.718051076,279,4.631996155,4.997987747,6.351680756,129,0.052001953,241.8599854
0.325279027,0.453310817,1.715299487,278,4.64922905,5.010105133,6.093006611,137,0.052000046,242.789978
0.32526809,0.442925543,1.717709661,280,4.663846493,4.981589794,5.105037689,139,0.051001072,238.7999878
0.325241596,0.446798116,1.709660053,280,4.657260418,4.991475582,5.210739613,144,0.05099988,238.4400024
0.325352877,0.443336219,1.711570501,280,4.666816711,4.990214348,5.292269707,147,0.051004171,238.9299927
0.325318784,0.443180472,1.707284927,279,4.635935307,4.98323679,5.8621912,135,0.051995993,242.0599976
0.325487822,0.446692944,1.729515076,279,4.639290333,4.993166447,5.952327728,134,0.051995993,242.25
0.325420022,0.450000495,1.717849255,279,4.645584106,4.996642113,5.828061581,137,0.051995993,242.5900269
0.325349927,0.450006574,1.718512774,279,4.643898964,5.010109425,5.997532845,140,0.051998138,242.5
0.325007886,0.439989209,1.665735841,277,4.634665489,4.976856709,5.298371315,130,0.051997185,241.9299927
0.325294822,0.446721375,1.711642265,276,4.646382332,4.978201866,5.578113079,134,0.052000046,242.6400146
0.32537967,0.449547291,1.726477385,278,4.643148422,5.006512642,5.802697659,143,0.052000046,242.4799805
0.325327992,0.443336219,1.723991036,278,4.654598713,4.973237991,5.063946724,140,0.051000118,238.2600098
0.325323462,0.443792075,1.714332461,279,4.657012939,4.983344555,5.043236732,142,0.051001072,238.4000244
0.325355977,0.443337023,1.708647132,280,4.656517029,4.970032692,4.880959511,149,0.051004887,238.3800049
0.325396121,0.450008035,1.721883059,278,4.670066357,5.003433228,5.317886829,149,0.05099988,239.0899658
0.324957788,0.443358421,1.666930556,277,4.674096584,5.017046452,4.992293835,144,0.05099988,239.2600098
0.324941576,0.443337023,1.663605809,278,4.679281235,4.999642372,4.910769463,145,0.051000118,239.5700073
0.325485766,0.443745345,1.713009834,278,4.670295238,5.015014172,5.322743416,142,0.05099988,239.1099854
0.324992627,0.439999372,1.662096143,274,4.67637825,4.982950687,4.523854256,147,0.050997019,239.3800049
0.324823081,0.446663678,1.668974757,276,4.670888424,5.006790638,5.293480396,148,0.05099988,239.0999756
0.324974746,0.443336219,1.669455051,273,4.665640354,5.015079498,5.217418671,142,0.052000046,243.6300049
0.324910194,0.4433088,1.673903584,277,4.658514977,5.007952213,5.918440342,140,0.052003145,243.289978
0.324873447,0.43724674,1.662772417,276,4.652745247,4.996594906,5.740764618,138,0.052000999,242.9599609
0.325049579,0.44999969,1.669660926,274,4.670262337,4.999970913,4.674511909,139,0.051000118,239.0499878
0.325479478,0.450324267,1.73003459,279,4.648367882,5.009973049,5.525568485,142,0.052000046,242.7199707
0.325435162,0.447249174,1.723976851,280,4.654438019,4.996737957,5.472648144,145,0.052004099,243.0699463
0.325026453,0.452715397,1.696197867,276,4.645787716,4.983388424,5.4996171,134,0.051000118,237.789978
0.325419247,0.446957976,1.71967721,281,4.649254322,4.990111351,5.178656578,139,0.051000118,238
0.325338006,0.443319231,1.722259879,279,4.656538486,5.000046253,5.333996296,141,0.051004171,238.3799438
0.324980319,0.440538168,1.661729336,278,4.672754288,5.000080109,5.292553425,146,0.051003933,239.2399902
0.324890196,0.436662555,1.652572513,278,4.643177032,4.976547241,5.275285244,137,0.052000046,242.4199829
0.325441569,0.44999972,1.72473824,278,4.633292198,4.973412037,5.616659164,141,0.051995993,241.8999634
0.325447083,0.44999972,1.728728771,278,4.637989998,4.991700172,5.77156353,140,0.0519979,242.1799927
0.325010329,0.44999972,1.677432299,277,4.669585705,4.996747971,4.860314846,134,0.051000118,239.039978
0.324951231,0.443324447,1.670544982,277,4.673620224,5.001801968,4.824299335,146,0.051003933,239.2600098
0.325328022,0.446679741,1.718730927,279,4.665371895,5.000135422,5.077981949,142,0.051000118,238.8499756
0.325051129,0.440016717,1.656353116,279,4.634856224,4.97133255,5.423958778,135,0.051999092,241.9699707
0.32533592,0.443325251,1.710985422,279,4.661153316,4.998034,5.144909859,138,0.050998926,238.6300049
0.32495755,0.439540148,1.654607058,276,4.667713642,4.988561153,4.857301712,147,0.05099988,238.9299927
0.325007915,0.440000176,1.659628868,279,4.66378355,4.981606483,4.724055767,150,0.05099988,238.7199707
0.325468123,0.44667384,1.717279434,278,4.661334038,4.983382702,5.185423851,149,0.051003933,238.6400146
0.325483859,0.446467817,1.720038056,280,4.641170979,4.990229607,5.54079628,140,0.051998138,242.3499756
0.325115472,0.443187088,1.667978883,271,4.654430866,4.968206882,4.140113831,142,0.05099988,238.2000122
0.325203329,0.446377277,1.717559099,279,4.668465137,4.982048512,4.761833668,150,0.051000118,239.0100098
0.325378478,0.440004498,1.708345413,279,4.659502983,4.98330307,4.921145439,145,0.051001072,238.5499878
0.325378209,0.440006882,1.713876605,277,4.655794144,4.98009634,5.235283852,146,0.051000118,238.3399658
0.32545656,0.446672261,1.715303302,279,4.671938896,4.993703365,5.246448994,138,0.051003933,239.2400513
0.325449705,0.446662873,1.726359487,277,4.66140461,4.986749649,5.253648758,145,0.051000118,238.6699829
0.325336874,0.446072698,1.728059769,281,4.657635689,4.987096786,5.068274975,145,0.05099988,238.4099731
0.325336784,0.446659237,1.715070009,279,4.657155514,4.975191593,4.968125343,146,0.05099988,238.4099731
0.325500399,0.44999972,1.721286893,280,4.660988808,5.015155792,5.216049194,145,0.05099988,238.6199951
0.325571358,0.453371495,1.722622395,280,4.66481638,4.984900475,5.072942734,149,0.051004171,238.8200073
0.325490654,0.449989855,1.717970014,280,4.646386623,4.989900112,5.53771019,143,0.052002907,242.6199951
0.325452387,0.449849844,1.723397732,280,4.653106689,5.00012064,5.503222466,140,0.052000046,243
0.325386524,0.447109163,1.72467339,280,4.651413441,4.995183945,5.533744812,145,0.051999807,242.8899536
0.325444788,0.443781912,1.714670062,278,4.676120281,5.005145073,4.925913811,151,0.051004171,239.4100342
0.324869514,0.440181017,1.65453887,277,4.694591999,5.0299716,5.402501583,158,0.050995111,240.3599854
0.324867487,0.439989418,1.658639789,278,4.708258152,5.023236752,4.633411407,153,0.049995899,236.2299805
0.325024813,0.440006882,1.66131711,278,4.676366806,5.001490593,5.49151516,146,0.050996065,239.4100342
0.324975759,0.436350524,1.666861534,278,4.646386623,4.999961853,6.115179062,133,0.051996946,242.5999756
0.324922293,0.439988434,1.662146807,278,4.647775173,5.00679636,6.149264812,134,0.052004099,242.7200317
0.325000018,0.44330132,1.677597046,277,4.665697098,5.011427402,5.447114468,137,0.051000118,238.8300171
0.325106919,0.44710663,1.668391943,279,4.674058914,5.005206108,4.954713345,143,0.051004171,239.2699585
0.325010061,0.446694821,1.680572391,278,4.682063103,5.023333549,5.325221062,144,0.051000118,239.7199707
0.32506597,0.439385861,1.668347239,279,4.677331924,5.0166502,5.075291634,146,0.05099988,239.4599609
0.325068444,0.439998597,1.67649591,279,4.675680161,5.010283947,5.415475845,145,0.05099988,239.3900146
0.325118482,0.443326056,1.676455498,277,4.679516315,5.003332615,5.350036621,143,0.051003933,239.5900269
0.325050682,0.439999372,1.676059365,279,4.641887188,4.984829426,5.509474754,141,0.052001953,242.3400269
0.325085014,0.443325251,1.656245232,279,4.67134428,4.976422787,4.811032772,148,0.050930977,238.8699951
0.325171351,0.443472415,1.656078935,278,4.666929245,4.981878757,4.756607056,143,0.050995827,238.8800049
0.325094491,0.443927556,1.652196765,277,4.680504799,5.000069141,4.869815826,143,0.050997972,239.5999756
0.32513845,0.443325281,1.660655379,280,4.678837299,4.991672516,4.594939232,149,0.05099988,239.5299683
0.315229505,0.44999969,2.403799295,273,1.978743553,2.053258657,0.230010897,202,0.121000051,239.3399658
0.325431705,0.45017153,1.724466562,278,4.618217468,4.964787006,5.500249386,134,0.052000046,241.1000366
0.325488538,0.450165898,1.722079515,279,4.642057419,4.999969006,5.794555187,132,0.052001953,242.4000244
0.324922502,0.440000176,1.660671592,277,4.667378426,4.993284225,4.942790031,143,0.051003933,238.9200439
0.325119078,0.446665168,1.667760611,278,4.646390438,4.993339062,5.413824558,137,0.052005053,242.6199951
0.325040877,0.440066218,1.658914208,278,4.668432236,5.001814365,5.166924,137,0.050996065,238.9899902
0.325029016,0.436663359,1.660306931,279,4.677794456,5.003262043,5.064813137,140,0.05099988,239.5
0.325168461,0.446709216,1.668982148,280,4.628970623,4.973294258,6.05621624,130,0.052000046,241.6399536
0.325144798,0.447247028,1.669128656,279,4.642244816,4.99360466,5.347275257,129,0.052000046,242.3599854
0.325095266,0.439379424,1.662533283,280,4.659814358,4.98003149,4.93088913,143,0.051000118,238.539978
0.325289786,0.446663678,1.667129874,276,4.667497635,4.976721764,4.505526543,148,0.051002026,238.9200439
0.32523942,0.443371177,1.676323891,279,4.633141994,4.998284817,5.662806034,134,0.052003145,241.8800049
0.325194359,0.446226031,1.671499014,276,4.663042068,4.974898815,4.871107101,145,0.05099988,238.6899414
0.325167239,0.446673483,1.670566082,279,4.635153294,4.970017433,5.59292078,134,0.051999092,241.9899902
0.325225532,0.450460732,1.670651078,279,4.663023949,4.979994774,4.768031597,148,0.050996065,238.6600342
0.325156718,0.446065307,1.670405388,279,4.672329903,5.015053272,5.412905216,143,0.050997972,239.210022
0.325108409,0.4405604,1.662211895,278,4.661158562,5.001605034,5.335050106,144,0.052000046,243.3800049
0.325239807,0.4465276,1.672742963,279,4.626737118,4.962882519,5.261832714,140,0.052004099,241.5100098
0.325132698,0.443610787,1.666260481,278,4.660983562,4.998393059,4.862388134,139,0.051000118,238.5800171
0.325110167,0.443463624,1.66817534,278,4.671293259,5.010172844,4.972155571,139,0.051002979,239.1199951
0.325147986,0.440146893,1.662814736,280,4.670126915,5.001386642,4.839010715,141,0.051003933,239.0599976
0.325202793,0.439853579,1.665659904,279,4.66713047,4.999962807,4.797464371,143,0.051000118,238.9099731
0.325228333,0.446093589,1.663192987,280,4.655341625,4.976546288,4.868638515,141,0.051000118,238.2799683
0.325149149,0.44003436,1.66091001,279,4.68088007,4.993275166,4.799213886,147,0.051004171,239.6300049
0.325072527,0.437109053,1.65745616,280,4.673782825,4.986381054,4.764236927,147,0.050997019,239.2599487
0.325349659,0.44724679,1.684619665,278,4.643430233,4.983297348,5.419516563,137,0.051999092,242.4199829
0.325247258,0.446650416,1.667519212,278,4.64931488,4.996613026,5.76299572,136,0.051995993,242.75
0.325256854,0.446359426,1.662947536,279,4.649122238,4.993368149,5.56402874,139,0.052000999,242.7700195
0.325144619,0.443326056,1.661173582,279,4.642799854,4.996626377,5.606397629,136,0.051998854,242.4000244
0.325155467,0.439998597,1.660829663,279,4.647797585,4.999963284,5.236920834,137,0.05099988,237.8699951
0.325199425,0.439999372,1.672163129,279,4.668469906,5.000118256,4.921730042,139,0.051002979,238.9699707
0.325126439,0.443482608,1.662293553,279,4.664926529,4.991793156,4.942465782,141,0.050995827,238.7800293
0.325105697,0.436837554,1.656354785,280,4.671401501,4.989880085,4.631324291,145,0.051002026,239.1199951
0.325131476,0.437252045,1.660280824,279,4.670838833,4.979946136,4.823618412,147,0.05099988,239.1099854
0.325024396,0.439999402,1.659488678,279,4.679184437,5.003408909,4.89302969,145,0.050996065,239.5499878
0.325150579,0.439998597,1.659096122,280,4.666949749,5.003372192,5.008274078,144,0.051004171,238.9200439
0.325345814,0.446511269,1.672769666,279,4.670930862,4.996453762,5.065622807,150,0.051004171,239.1300049
0.325213492,0.446660489,1.665646911,279,4.654185295,5.003067493,5.472058773,140,0.051999092,243.0099487
0.325187176,0.443934739,1.669647932,278,4.664824963,4.98691988,4.886560917,140,0.050992966,238.7399902
0.325090617,0.439998597,1.657797456,278,4.662862778,4.998233795,5.052483559,141,0.051004171,238.6700439
0.325164646,0.439598829,1.663016438,279,4.66764164,5.016625881,4.955753326,140,0.051000118,238.9199829
0.325068444,0.436663359,1.664696097,277,4.677787304,4.998541832,4.978016853,145,0.05099988,239.4799805
0.325078279,0.442782342,1.665997624,277,4.683460712,5.007958412,4.936377525,146,0.051000118,239.789978
0.325041324,0.439988434,1.665841937,279,4.67630291,5.004738808,4.888744831,145,0.051000118,239.3800049
0.325089604,0.436707705,1.656966686,279,4.673092842,4.983319283,4.645758629,147,0.050998926,239.210022
0.325263202,0.446722955,1.672567964,279,4.673279285,4.983372688,4.779177666,148,0.05099988,239.25
0.325377226,0.446724206,1.660458326,280,4.670752048,4.979953766,4.858035088,147,0.050996065,239.0999756
0.325258672,0.447246313,1.658594131,279,4.671465397,5.01196909,5.181447506,148,0.051000118,239.1400146
0.325272679,0.446473449,1.669578195,280,4.658336639,4.990145206,5.501965046,139,0.051995993,243.2399902
0.325258732,0.443606824,1.671962976,279,4.685317993,5.023308277,4.989781857,144,0.051003933,239.8699951
0.325214326,0.440583289,1.662823915,280,4.654616833,5.003345013,5.288791656,144,0.051999807,243.0300293
0.325154454,0.443335414,1.66624105,278,4.674951077,4.996742249,4.663256168,145,0.051002979,239.2900391
0.325142562,0.443011343,1.663749099,279,4.671884537,5.006796837,4.912165642,141,0.050997019,239.1300049
0.325176746,0.436652541,1.662949324,280,4.683234692,5.008299828,4.747366428,148,0.050996065,239.7399902
0.32515806,0.442717165,1.656364799,280,4.680896282,4.999949455,4.891384125,147,0.051003933,239.6199951
0.325209558,0.436680555,1.665162683,279,4.684559822,5.013859749,4.791814327,145,0.051000118,239.8299561
0.325224191,0.440571994,1.671123147,281,4.675527573,5.016622543,5.080086231,147,0.051000118,239.3399658
0.325127512,0.436697543,1.663794398,282,4.677888393,4.99513483,4.600484848,150,0.051003218,239.4500122
0.325283468,0.446105689,1.668192148,276,4.672741413,4.993310452,4.972849846,138,0.051003933,239.210022
0.325223655,0.442717969,1.659209371,277,4.633958817,4.986879826,5.684841633,133,0.051995993,241.9099731
0.325072885,0.436105371,1.663685322,277,4.661977768,4.989974499,5.209352493,138,0.051003933,238.6799927
0.325139195,0.443787277,1.662216783,281,4.651926041,4.97330904,4.953435898,142,0.051000118,238.1199951
0.325127572,0.439815134,1.660849571,280,4.665452957,4.980063438,5.001065254,147,0.051002026,238.8199463
0.325280845,0.446673036,1.670612574,280,4.666897297,5.000106812,4.98273325,146,0.05099988,238.9099731
0.325292617,0.443336219,1.681588173,280,4.656351089,4.979986668,4.881961346,144,0.051001072,238.3300171
0.325366318,0.447081208,1.662567973,280,4.660457134,4.96506834,4.737327576,147,0.050997019,238.5499878
0.32532686,0.449502409,1.66599834,280,4.665235043,4.980402946,4.934949875,148,0.051003933,238.8200073
0.325293839,0.446031153,1.668196201,280,4.644836903,4.976626873,5.376038551,139,0.052000046,242.5
0.325280041,0.446662873,1.666667581,280,4.645441532,5.033394814,6.1957407,136,0.051999807,242.5499878
0.325187892,0.443188667,1.65944922,280,4.667882919,4.99996233,4.949542046,142,0.050997019,238.9199829
0.325106621,0.436664164,1.663712382,276,4.666598797,4.967123032,4.448230743,147,0.050995827,238.8599854
0.325124085,0.44003436,1.664035082,279,4.660838127,4.990030289,4.933605671,142,0.050999165,238.5899658
0.325349718,0.44738102,1.668673158,279,4.664925098,4.996619225,5.22794199,143,0.051000118,238.789978
0.325476348,0.446080238,1.669569373,279,4.665995598,4.976391792,4.825156212,145,0.051001072,238.8699951
0.325386614,0.44667384,1.6700387,280,4.667048931,4.97996664,4.957294941,149,0.050995827,238.8899536
0.325336665,0.443361163,1.669086456,280,4.667263985,4.986677647,5.039053917,147,0.051002979,238.9199829
0.325295687,0.446672738,1.663523674,280,4.642277718,4.973418236,5.178853035,139,0.05200386,242.3699951
0.325214446,0.443326861,1.661312938,280,4.640763283,4.978550911,5.496972084,138,0.05200386,242.3099976
0.325354725,0.446663678,1.66729176,278,4.670363903,4.983344555,4.907655716,143,0.051003933,239.0699463
0.325296879,0.446657568,1.666907787,280,4.670505524,4.984866142,4.922507286,148,0.050996065,239.0599976
0.325351059,0.44999972,1.671437383,279,4.640594959,4.969671249,5.254730701,136,0.051995993,242.2400513
0.325312018,0.443361014,1.667471051,280,4.671969414,5.000092983,5.229640484,146,0.051000118,239.1699829
0.325290442,0.443326861,1.667712092,280,4.654268265,5.003361225,5.6048913,137,0.051995993,243.0200195
0.325282216,0.443897218,1.663920283,280,4.656324863,5.011597633,5.545677662,141,0.052000999,243.1400146
